LocationAbbr,LocationDesc,Year,Datasource,TopicDesc,MeasureDesc,Data_Value,Data_Value_Unit,Data_Value_Type,GeoLocation,Source,TopicTypeId,TopicId,MeasureId
MN,Minnesota,1987,OW,The Tax Burden on Tobacco,Cigarette Sales,113132806,$,Dollars,"(46.355648736, -94.794200503)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
OR,Oregon,1973,OW,The Tax Burden on Tobacco,Cigarette Sales,30495000,$,Dollars,"(44.567449424, -120.155031326)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
TX,Texas,1997,OW,The Tax Burden on Tobacco,Cigarette Sales,569575890,$,Dollars,"(31.827240407, -99.426770206)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
HI,Hawaii,1997,OW,The Tax Burden on Tobacco,Cigarette Sales,34958631,$,Dollars,"(21.304850435, -157.857749403)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
AR,Arkansas,2002,OW,The Tax Burden on Tobacco,Cigarette Sales,79846771,$,Dollars,"(34.748650124, -92.274490743)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
CO,Colorado,1970,OW,The Tax Burden on Tobacco,Cigarette Sales,13101000,$,Dollars,"(38.843840757, -106.133610921)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
IN,Indiana,2000,OW,The Tax Burden on Tobacco,Cigarette Sales,117604267,$,Dollars,"(39.766910452, -86.149960194)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
ID,Idaho,2008,OW,The Tax Burden on Tobacco,Cigarette Sales,47784823,$,Dollars,"(43.682630005, -114.363730042)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
MA,Massachusetts,1984,OW,The Tax Burden on Tobacco,Cigarette Sales,173429000,$,Dollars,"(42.27687047, -72.082690675)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
NJ,New Jersey,1998,OW,The Tax Burden on Tobacco,Cigarette Sales,318899400,$,Dollars,"(40.130570048, -74.273691288)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
DE,Delaware,1976,OW,The Tax Burden on Tobacco,Cigarette Sales,12409000,$,Dollars,"(39.008830667, -75.577741168)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
CO,Colorado,1977,OW,The Tax Burden on Tobacco,Cigarette Sales,34098000,$,Dollars,"(38.843840757, -106.133610921)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
NC,North Carolina,2001,OW,The Tax Burden on Tobacco,Cigarette Sales,40309132,$,Dollars,"(35.466220975, -79.159250463)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
HI,Hawaii,1999,OW,The Tax Burden on Tobacco,Cigarette Sales,38864791,$,Dollars,"(21.304850435, -157.857749403)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
CO,Colorado,1979,OW,The Tax Burden on Tobacco,Cigarette Sales,35108000,$,Dollars,"(38.843840757, -106.133610921)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
NH,New Hampshire,1982,OW,The Tax Burden on Tobacco,Cigarette Sales,26934000,$,Dollars,"(43.655950113, -71.50036092)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
NV,Nevada,2016,OW,The Tax Burden on Tobacco,Cigarette Sales,162352531,$,Dollars,"(39.49324039, -117.071840564)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
OH,Ohio,1976,OW,The Tax Burden on Tobacco,Cigarette Sales,201135000,$,Dollars,"(40.060210141, -82.404260056)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
WV,West Virginia,2001,OW,The Tax Burden on Tobacco,Cigarette Sales,33480000,$,Dollars,"(38.665510202, -80.712640135)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
OK,Oklahoma,2012,OW,The Tax Burden on Tobacco,Cigarette Sales,245663922,$,Dollars,"(35.472031356, -97.521070214)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
IN,Indiana,1993,OW,The Tax Burden on Tobacco,Cigarette Sales,109194371,$,Dollars,"(39.766910452, -86.149960194)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
OH,Ohio,1974,OW,The Tax Burden on Tobacco,Cigarette Sales,196578000,$,Dollars,"(40.060210141, -82.404260056)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
OK,Oklahoma,1992,OW,The Tax Burden on Tobacco,Cigarette Sales,62351049,$,Dollars,"(35.472031356, -97.521070214)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
NC,North Carolina,2002,OW,The Tax Burden on Tobacco,Cigarette Sales,40328354,$,Dollars,"(35.466220975, -79.159250463)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
CO,Colorado,1995,OW,The Tax Burden on Tobacco,Cigarette Sales,61736338,$,Dollars,"(38.843840757, -106.133610921)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
NE,Nebraska,1979,OW,The Tax Burden on Tobacco,Cigarette Sales,23614000,$,Dollars,"(41.641040988001, -99.365720623)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
CA,California,2005,OW,The Tax Burden on Tobacco,Cigarette Sales,1032870955,$,Dollars,"(37.638640123, -120.999999538)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
PA,Pennsylvania,2012,OW,The Tax Burden on Tobacco,Cigarette Sales,1122129000,$,Dollars,"(40.793730152, -77.860700294)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
AZ,Arizona,1985,OW,The Tax Burden on Tobacco,Cigarette Sales,49914889,$,Dollars,"(34.86597028, -111.763811277)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
DE,Delaware,2015,OW,The Tax Burden on Tobacco,Cigarette Sales,104697728,$,Dollars,"(39.008830667, -75.577741168)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
WI,Wisconsin,1972,OW,The Tax Burden on Tobacco,Cigarette Sales,73981000,$,Dollars,"(44.393191174, -89.816370742)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
MN,Minnesota,1975,OW,The Tax Burden on Tobacco,Cigarette Sales,78648180,$,Dollars,"(46.355648736, -94.794200503)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
AK,Alaska,2001,OW,The Tax Burden on Tobacco,Cigarette Sales,40893899,$,Dollars,"(64.845079957001, -147.722059036)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
IL,Illinois,1972,OW,The Tax Burden on Tobacco,Cigarette Sales,170514000,$,Dollars,"(40.485010283, -88.997710178)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
NY,New York,1980,OW,The Tax Burden on Tobacco,Cigarette Sales,337733000,$,Dollars,"(42.827001032, -75.543970427)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
MN,Minnesota,1995,OW,The Tax Burden on Tobacco,Cigarette Sales,179311537,$,Dollars,"(46.355648736, -94.794200503)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
NC,North Carolina,1999,OW,The Tax Burden on Tobacco,Cigarette Sales,41991034,$,Dollars,"(35.466220975, -79.159250463)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
LA,Louisiana,1995,OW,The Tax Burden on Tobacco,Cigarette Sales,90984645,$,Dollars,"(31.312660644, -92.445680071)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
MI,Michigan,1988,OW,The Tax Burden on Tobacco,Cigarette Sales,252492000,$,Dollars,"(44.661319543001, -84.71439027)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
UT,Utah,2005,OW,The Tax Burden on Tobacco,Cigarette Sales,56598687,$,Dollars,"(39.360700171, -111.587130635)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
WI,Wisconsin,2012,OW,The Tax Burden on Tobacco,Cigarette Sales,591894863,$,Dollars,"(44.393191174, -89.816370742)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
KS,Kansas,2006,OW,The Tax Burden on Tobacco,Cigarette Sales,120015024,$,Dollars,"(38.3477403, -98.200781227)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
MO,Missouri,1971,OW,The Tax Burden on Tobacco,Cigarette Sales,54050000,$,Dollars,"(38.635790776, -92.566300053)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
WI,Wisconsin,1971,OW,The Tax Burden on Tobacco,Cigarette Sales,65437000,$,Dollars,"(44.393191174, -89.816370742)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
NJ,New Jersey,1973,OW,The Tax Burden on Tobacco,Cigarette Sales,168261000,$,Dollars,"(40.130570048, -74.273691288)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
AL,Alabama,1993,OW,The Tax Burden on Tobacco,Cigarette Sales,72619924,$,Dollars,"(32.840571122, -86.631860762)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
LA,Louisiana,1974,OW,The Tax Burden on Tobacco,Cigarette Sales,53786141,$,Dollars,"(31.312660644, -92.445680071)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
OK,Oklahoma,1993,OW,The Tax Burden on Tobacco,Cigarette Sales,62438584,$,Dollars,"(35.472031356, -97.521070214)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
GA,Georgia,1970,OW,The Tax Burden on Tobacco,Cigarette Sales,40789310,$,Dollars,"(32.839681093, -83.627580346)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
ND,North Dakota,1976,OW,The Tax Burden on Tobacco,Cigarette Sales,8760004,$,Dollars,"(47.475319779, -100.118421049)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
FL,Florida,1998,OW,The Tax Burden on Tobacco,Cigarette Sales,447713978,$,Dollars,"(28.932040377, -81.928960539)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
WI,Wisconsin,2019,OW,The Tax Burden on Tobacco,Cigarette Sales,518420169,$,Dollars,"(44.393191174, -89.816370742)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
MD,Maryland,1974,OW,The Tax Burden on Tobacco,Cigarette Sales,35351000,$,Dollars,"(39.290580964, -76.609260111)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
NV,Nevada,2017,OW,The Tax Burden on Tobacco,Cigarette Sales,191998080,$,Dollars,"(39.49324039, -117.071840564)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
WA,Washington,1992,OW,The Tax Burden on Tobacco,Cigarette Sales,136586160,$,Dollars,"(47.522278629, -120.47001079)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
MT,Montana,1997,OW,The Tax Burden on Tobacco,Cigarette Sales,14035657,$,Dollars,"(47.066528972, -109.424420645)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
PA,Pennsylvania,2008,OW,The Tax Burden on Tobacco,Cigarette Sales,1031871000,$,Dollars,"(40.793730152, -77.860700294)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
MS,Mississippi,2000,OW,The Tax Burden on Tobacco,Cigarette Sales,49247468,$,Dollars,"(32.745510099, -89.538030825)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
NE,Nebraska,1994,OW,The Tax Burden on Tobacco,Cigarette Sales,46309358,$,Dollars,"(41.641040988001, -99.365720623)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
MI,Michigan,1973,OW,The Tax Burden on Tobacco,Cigarette Sales,133604000,$,Dollars,"(44.661319543001, -84.71439027)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
SC,South Carolina,2004,OW,The Tax Burden on Tobacco,Cigarette Sales,26759248,$,Dollars,"(33.998821303, -81.045371207)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
RI,Rhode Island,2002,OW,The Tax Burden on Tobacco,Cigarette Sales,79064459,$,Dollars,"(41.708280193, -71.522470314)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
MN,Minnesota,2011,OW,The Tax Burden on Tobacco,Cigarette Sales,430295481,$,Dollars,"(46.355648736, -94.794200503)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
NH,New Hampshire,1986,OW,The Tax Burden on Tobacco,Cigarette Sales,33639000,$,Dollars,"(43.655950113, -71.50036092)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
ME,Maine,1991,OW,The Tax Burden on Tobacco,Cigarette Sales,43462016,$,Dollars,"(45.254228894001, -68.985031336)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
TX,Texas,1977,OW,The Tax Burden on Tobacco,Cigarette Sales,283908123,$,Dollars,"(31.827240407, -99.426770206)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
SD,South Dakota,2017,OW,The Tax Burden on Tobacco,Cigarette Sales,55127979,$,Dollars,"(44.353130053, -100.373530637)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
KS,Kansas,1990,OW,The Tax Burden on Tobacco,Cigarette Sales,55437320,$,Dollars,"(38.3477403, -98.200781227)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
AZ,Arizona,1972,OW,The Tax Burden on Tobacco,Cigarette Sales,23116211,$,Dollars,"(34.86597028, -111.763811277)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
SC,South Carolina,1983,OW,The Tax Burden on Tobacco,Cigarette Sales,29391530,$,Dollars,"(33.998821303, -81.045371207)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
DC,District of Columbia,2014,OW,The Tax Burden on Tobacco,Cigarette Sales,30467365,$,Dollars,"(38.890371385, -77.031961127)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
TX,Texas,1993,OW,The Tax Burden on Tobacco,Cigarette Sales,572602310,$,Dollars,"(31.827240407, -99.426770206)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
LA,Louisiana,2002,OW,The Tax Burden on Tobacco,Cigarette Sales,103986444,$,Dollars,"(31.312660644, -92.445680071)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
NJ,New Jersey,1989,OW,The Tax Burden on Tobacco,Cigarette Sales,216937000,$,Dollars,"(40.130570048, -74.273691288)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
VT,Vermont,2013,OW,The Tax Burden on Tobacco,Cigarette Sales,67417623,$,Dollars,"(43.625381239, -72.517640791)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
AL,Alabama,1971,OW,The Tax Burden on Tobacco,Cigarette Sales,39490694,$,Dollars,"(32.840571122, -86.631860762)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
DE,Delaware,1981,OW,The Tax Burden on Tobacco,Cigarette Sales,12714000,$,Dollars,"(39.008830667, -75.577741168)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
OH,Ohio,1990,OW,The Tax Burden on Tobacco,Cigarette Sales,226507000,$,Dollars,"(40.060210141, -82.404260056)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
OK,Oklahoma,2018,OW,The Tax Burden on Tobacco,Cigarette Sales,235127629,$,Dollars,"(35.472031356, -97.521070214)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
MS,Mississippi,2003,OW,The Tax Burden on Tobacco,Cigarette Sales,46899340,$,Dollars,"(32.745510099, -89.538030825)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
CO,Colorado,1994,OW,The Tax Burden on Tobacco,Cigarette Sales,60025673,$,Dollars,"(38.843840757, -106.133610921)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
OK,Oklahoma,2011,OW,The Tax Burden on Tobacco,Cigarette Sales,239314439,$,Dollars,"(35.472031356, -97.521070214)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
TX,Texas,1983,OW,The Tax Burden on Tobacco,Cigarette Sales,357379664,$,Dollars,"(31.827240407, -99.426770206)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
FL,Florida,2017,OW,The Tax Burden on Tobacco,Cigarette Sales,1120838366,$,Dollars,"(28.932040377, -81.928960539)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
SC,South Carolina,1970,OW,The Tax Burden on Tobacco,Cigarette Sales,16737672,$,Dollars,"(33.998821303, -81.045371207)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
FL,Florida,1996,OW,The Tax Burden on Tobacco,Cigarette Sales,439057697,$,Dollars,"(28.932040377, -81.928960539)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
NE,Nebraska,1980,OW,The Tax Burden on Tobacco,Cigarette Sales,23791000,$,Dollars,"(41.641040988001, -99.365720623)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
CT,Connecticut,2007,OW,The Tax Burden on Tobacco,Cigarette Sales,264019838,$,Dollars,"(41.56266102, -72.649840952)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
MI,Michigan,1979,OW,The Tax Burden on Tobacco,Cigarette Sales,142421000,$,Dollars,"(44.661319543001, -84.71439027)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
PA,Pennsylvania,1991,OW,The Tax Burden on Tobacco,Cigarette Sales,225826000,$,Dollars,"(40.793730152, -77.860700294)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
KS,Kansas,2001,OW,The Tax Burden on Tobacco,Cigarette Sales,50144482,$,Dollars,"(38.3477403, -98.200781227)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
WI,Wisconsin,1994,OW,The Tax Burden on Tobacco,Cigarette Sales,161345335,$,Dollars,"(44.393191174, -89.816370742)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
DC,District of Columbia,1995,OW,The Tax Burden on Tobacco,Cigarette Sales,21623000,$,Dollars,"(38.890371385, -77.031961127)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
DC,District of Columbia,1987,OW,The Tax Burden on Tobacco,Cigarette Sales,9595000,$,Dollars,"(38.890371385, -77.031961127)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
ND,North Dakota,1991,OW,The Tax Burden on Tobacco,Cigarette Sales,16259289,$,Dollars,"(47.475319779, -100.118421049)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
HI,Hawaii,2016,OW,The Tax Burden on Tobacco,Cigarette Sales,116382902,$,Dollars,"(21.304850435, -157.857749403)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
WA,Washington,1996,OW,The Tax Burden on Tobacco,Cigarette Sales,257244781,$,Dollars,"(47.522278629, -120.47001079)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
NC,North Carolina,2008,OW,The Tax Burden on Tobacco,Cigarette Sales,233795276,$,Dollars,"(35.466220975, -79.159250463)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
NE,Nebraska,1973,OW,The Tax Burden on Tobacco,Cigarette Sales,21119000,$,Dollars,"(41.641040988001, -99.365720623)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
KY,Kentucky,2019,OW,The Tax Burden on Tobacco,Cigarette Sales,360354376,$,Dollars,"(37.645970271, -84.774971048)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
VT,Vermont,1996,OW,The Tax Burden on Tobacco,Cigarette Sales,26267084,$,Dollars,"(43.625381239, -72.517640791)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
WV,West Virginia,2007,OW,The Tax Burden on Tobacco,Cigarette Sales,110537416,$,Dollars,"(38.665510202, -80.712640135)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
MD,Maryland,1981,OW,The Tax Burden on Tobacco,Cigarette Sales,75154000,$,Dollars,"(39.290580964, -76.609260111)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
HI,Hawaii,1992,OW,The Tax Burden on Tobacco,Cigarette Sales,26477000,$,Dollars,"(21.304850435, -157.857749403)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
TX,Texas,2014,OW,The Tax Burden on Tobacco,Cigarette Sales,1256724107,$,Dollars,"(31.827240407, -99.426770206)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
WA,Washington,2016,OW,The Tax Burden on Tobacco,Cigarette Sales,390718680,$,Dollars,"(47.522278629, -120.47001079)","Table 12- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS
